Country,UniversityName,Campus,CourseType,ProgramTitle,ApplicationFee,Currency,DiscountedValue,CourseFee,InTake,Duration,EnglishlanguageTest,TextBox,UniversityInterview,GreGmatRequirement,Score,AcademicRequirement,Commission,,,,,,,,,,,
UK,Solent University,Southampton,PG,MA Film Production,20,GBP,0,16540,winter 2025,1 year,yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,Solent University,Southampton,PG,MSc Digital Marketing,20,GBP,0,17065,winter 2025,1  year ,Yes,"IELTS-6.5,TOEFL-92,Dulingo-115",Yes,0,0," entry requirements for its programs, which can vary depending on the course and level of study. For undergraduate programs, applicants typically need to have a High School Certificate or equivalent qualification with specific grades or marks.
",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,Computer Science BSc (Hons),27,GBP,0,16320,winter 2025,3 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,"Computer Science (Artificial Intelligence) BSc (Hons)
",27,GBP,0,16320,winter 2025,3 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,Business Management (with a Foundation Year) BA (Hons),27,GBP,0,16320,winter 2025,4 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,"Computer Science BSc (Hons)
",27,GBP,0,16320,winter 2025,3 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,Acting BA (Hons),27,GBP,0,16320,winter 2025,3 Years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,"Computer Science (Artificial Intelligence) BSc (Hons)
",27,GBP,0,16320,winter 2025,3 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,"Business Management and Finance (with a Foundation Year) BA (Hons)
",27,GBP,0,16320,winter 2025,4 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",UG,"Computer Science (Game Development) BSc (Hons)
",27,GBP,0,16320,winter 2025,3 years,Yes,"IELTS-6.0,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"Applied Sport Psychology MSc, PGDip, PGCert
",27,GBP,0,17850,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"Human Rights LLM, PGDip, PGCert",27,GBP,0,17850,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"International Business Law LLM
",27,GBP,0,17850,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,International Finance and Accounting MSc,27,GBP,0,17850,winter 2025 ,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"Psychology of Mental Health MSc PGDip, PGCert
",27,GBP,0,17640,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,Computer Science MSc,27,GBP,0,16980,winter2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"International Business Management MSc, PGDip, PGCert
",27,GBP,0,17850,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"Marketing MSc, PGDip, PGCert
",27,GBP,0,17850,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,Public Health MSc,27,GBP,0,14550,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"Theology MA, PGDip, PGCert",27,GBP,0,16980,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",Yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,"Education, International Development and Social Justice MA
",27,GBP,0,17640,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,St Marys University," Twickenham London
",PG,Law (Conversion) LLM,27,GBP,0,17850,winter 2025,1 year,Yes,"IELTS-6.5,PTE-55",yes,0,0,"Higher Secondary School Certificates, All India Senior School Certificate Examination (SSC) and Indian School Certificate (ISC) are acceptable for direct entry to undergraduate programmes. ",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,Accounting and Finance BSc (Hons),27.5,GBP,0,16750,winter 2025,3years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,"Graphic Design BA (Hons)
",27.5,GBP,0,16750,winter 2025,3 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,Mechanical Engineering BEng (Hons),27.5,GBP,0,16750,winter 2025,3 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,Cyber Security BSc (Hons),27.5,GBP,0,16750,winter 2025,3 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,Fine Art BA (Hons),27.5,GBP,0,16750,winter 2025,3 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,Marketing Management BA (Hons),27.5,GBP,0,14000,winter 2025,3 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,"Business Management (Tourism) BSc (Hons)
",27.5,GBP,0,16750,winter 2025,3 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",UG,Mechanical Engineering MEng,27.5,GBP,0,14500,winter 2025,4 years,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,Accounting and Finance MSc,27.5,GBP,0,15000,winter 2025,1 year,Yes,"IELTS-6.0, TOEFL-78,PTE-59",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"International Security and Cooperation MA
",27.5,GBP,0,15000,winter 2025,13 months,Yes,"IELTS-6.0, TOEFL-78,PTE-60",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"Computer Science (Business Computing) MSc
",27.5,GBP,0,16750,winter 2025,17 months,Yes,"IELTS-6.0, TOEFL-78,PTE-61",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,Molecular Biology MSc,27.5,GBP,0,16750,winter 2025,13 months,Yes,"IELTS-6.0, TOEFL-78,PTE-62",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,Music Production MA,27.5,GBP,0,15000,winter 2025,13 months,Yes,"IELTS-6.0, TOEFL-78,PTE-63",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"Computer Science (Software Engineering) MSc
",27.5,GBP,0,16750,winter 2025,17 months,Yes,"IELTS-6.0, TOEFL-78,PTE-64",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,Digital Marketing Management MSc,27.5,GBP,0,16750,winter 2025,17 months,Yes,"IELTS-6.0, TOEFL-78,PTE-65",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,International Business Management MSc,27.5,GBP,0,16750,winter 2025,18 months,Yes,"IELTS-6.0, TOEFL-78,PTE-66",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"Aeronautical Engineering MSc
",27.5,GBP,0,16750,winter 2025,13 months,Yes,"IELTS-6.0, TOEFL-78,PTE-67",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"Strategic Human Resource Management MA
",27.5,GBP,0,16750,winter 2025,17 months,Yes,"IELTS-6.0, TOEFL-78,PTE-68",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"Computer Games Design MSc
",27.5,GBP,0,16750,winter 2025,13 months,Yes,"IELTS-6.0, TOEFL-78,PTE-69",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
UK,Staffordshire University," Staffordshire, England",PG,"Electronic and Telecommunication Engineering MSc with a placement year
",27.5,GBP,0,16750,winter 2025,25 months,Yes,"IELTS-6.0, TOEFL-78,PTE-69",yes,0,0," Academic qualifications play a pivotal role, with a focus on high school transcripts and other graduate-level qualifications",,,,,,,,,,,,
